돌발일시,관리기관,도로타입,도로번호,도로명,방향,돌발구분,돌발상세구분,돌발내용,X,Y,링크아이디,돌발종료일시,요일,요일구분
2025-07-02 14:59,경찰청,일반국도,4.0,옥천대로,,공사,작업,<공사>::일반국도4호선::대전신학교앞::비룡삼거리::4차로::주의운전::유지보수 ,127.475309,36.33006,1830007311,2025-07-02 15:29,Wednesday,평일
2025-07-02 16:22,한국도로공사,고속국도,102.0,남해고속도로제1지선,함안 방향,교통사고,사고,"(2,3차로)화물차단독사고처리중",128.6005,35.2556,4170097800,-,Wednesday,평일
2025-07-02 16:44,한국도로공사,고속국도,120.0,경인고속도로,인천 방향,교통사고,사고,"(1,2차로)승용차사고처리중",126.709,37.5237,1660003702,-,Wednesday,평일
2025-07-02 19:56,경찰청,고속국도,10.0,남해고속도로,부산 방향,공사,작업,<공사>::남해고속도로::칠원JC::칠원대교::종점방향::1차로::작업 칠원JC → 칠원대교 남해선(순천-부산) 종점 ,128.5127,35.2835,3900014701,2025-07-02 20:26,Wednesday,평일
2025-07-02 8:50,경찰청,특별광역시도,0.0,문수대로,법원 방향,교통사고,사고,"<사고>::문수로::여여선원::공업탑로터리::주의운전::사고 - 공업탑로터리 내부, 달동사거리에서 법원 방향, 가차로 화물차 승용차 접촉 사고, 원활.  ",129.307322,35.532153,1930064301,2025-07-02 9:20,Wednesday,평일
2025-07-03 10:11,경찰청,도시고속국도,88.0,올림픽대로,김포 방향,교통사고,사고,<사고>::올림픽대로::한남대교분기점::미니스톱반포1점::1차로::고장차량 올림픽대로 한남대교남단→반포대교남단 김포 방향 ,127.006413,37.51528,1210005301,2025-07-03 10:41,Thursday,평일
2025-07-03 12:14,한국도로공사,고속국도,40.0,평택제천고속도로,평택 방향,기타돌발,고장,(갓길)고장차처리중,126.9191,37.0487,2140039200,-,Thursday,평일
2025-07-03 18:15,경찰청,고속국도,35.0,통영대전고속도로,통영 방향,교통사고,사고,<사고>::통영대전고속도로::금산군무주군::잠두교::기점방향::::고장 금산군무주군 → 잠두교 통영대전선 기점 ,127.5794,36.0208,3140288700,2025-07-03 18:45,Thursday,평일
2025-07-03 5:06,경찰청,고속국도,45.0,중부내륙고속도로,양평 방향,교통사고,사고,<사고>::중부내륙고속도로::칠서IC::칠서휴게소::종점방향::2차로::장애물 칠서IC → 칠서휴게소 중부내륙선 종점 ,128.4961,35.3625,3900037901,2025-07-03 5:36,Thursday,평일
2025-07-03 7:58,한국도로공사,고속국도,10.0,남해고속도로,부산 방향,기타돌발,장애물,(갓길)화물차고장처리중,127.887,35.0401,3940006501,-,Thursday,평일
2025-07-04 12:26,경찰청,국가지원지방도,58.0,거가대로,거제 방향,교통사고,사고,"<사고>::거가대로::가덕해저터널::가덕해저터널::주의운전::사고 - 거가대로, 거제 방향, 가덕해저터널 내 2차로에 트레일러 단독 사고, 연기가 나고 있음. ",128.797417,35.020125,1410193200,2025-07-04 12:56,Friday,평일
2025-07-04 20:13,경찰청,고속국도,60.0,서울양양고속도로,서울 방향,교통사고,사고,<사고>::서울양양고속도로::가평군양평군::서종IC동측::기점방향::3차로::고장 가평군양평군 → 서종IC동측 서울양양선 기점 ,127.4449,37.6489,2400477600,2025-07-04 20:43,Friday,평일
2025-07-04 8:04,경찰청,일반국도,43.0,호국대로,,교통사고,사고,<사고>::일반국도43호선::송우교::하송우삼거리::1차로::주의운전::교통사고 ,127.154162,37.83546,2360005804,2025-07-04 8:34,Friday,평일
2025-07-04 9:19,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-구리 방향,기타돌발,차량증가/정체,차량증가/정체,127.1907,37.5212,2270002301,-,Friday,평일
2025-07-05 12:09,한국도로공사,고속국도,20.0,대구포항선,포항 방향,기타돌발,고장,(갓길)승용차고장처리중,129.1515,36.0688,3570028401,-,Saturday,주말
2025-07-05 12:47,한국도로공사,고속국도,15.0,서해안고속도로,목포 방향,기타돌발,고장,(갓길)중형화물차고장처리중,126.6185,36.8511,3000012300,-,Saturday,주말
2025-07-05 15:31,한국도로공사,고속국도,551.0,중앙선지선,양산 방향,교통사고,사고,(4차로)승용차관련사고처리중,128.9931,35.2847,3851177000,-,Saturday,주말
2025-07-05 16:14,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,기타돌발,고장,"(갓길)승용차,화물고장차처리중",126.8837,37.2521,2330060200,-,Saturday,주말
2025-07-05 17:31,한국도로공사,고속국도,102.0,남해고속도로제1지선,창원 방향,기타돌발,고장,(갓길)화물차고장처리중,128.4799,35.2714,3900005501,-,Saturday,주말
2025-07-05 6:40,경찰청,고속국도,60.0,서울양양고속도로,서울 방향,기상,기상,<기상>::서울양양고속도로::서면7터널북측::서면7터널남측::기점방향::::강풍 서면7터널북측 → 서면7터널남측 서울양양선 기점 ,128.5926,38.0594,2670227600,2025-07-05 7:10,Saturday,주말
2025-07-05 8:17,한국도로공사,고속국도,50.0,영동고속도로,인천 방향,기타돌발,차량증가/정체,차량증가/정체,127.9295,37.383,2510051211,-,Saturday,주말
2025-07-05 8:29,경찰청,특별광역시도,0.0,대청대로,부산우체국사거리 방향,공사,작업,"<공사>::대청로::대청동2가143::중앙역7번출구::주의운전::공사 - 대청로, 대청사거리에서 부산우체국사거리 방향 부산우체국사거리 못 간 제일은행 맞은편 가장자리 차로에 공사중임. ",129.034851,35.102811,1300005200,2025-07-05 8:36,Saturday,주말
2025-07-05 9:26,경찰청,특별광역시도,0.0,용산대로,,공사,작업,<공사>::용두산길::두호119안전센터::청구하이츠아파트앞교::1차로::서행 ::고가 시설 작업 ,129.381654,36.065525,3510103000,2025-07-05 9:56,Saturday,주말
2025-07-05 9:54,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-구리 방향,기타돌발,차량증가/정체,차량증가/정체,126.7488,37.5531,1670004100,-,Saturday,주말
2025-07-06 14:15,한국도로공사,고속국도,10.0,남해고속도로,순천 방향,기타돌발,고장,(갓길)승용차고장처리중,128.2809,35.268,3900764700,-,Sunday,주말
2025-07-06 9:00,경찰청,시군도,0.0,동탄오산대로,,공사,작업,<공사>::동탄오산로::동탄우남퍼스트빌주출::오산동산8895::1차로::주의운전::도로공사 ,127.095946,37.199923,2333809606,2025-07-06 18:00,Sunday,주말
2025-07-06 9:56,한국도로공사,고속국도,15.0,서해안고속도로,목포 방향,기타돌발,차량증가/정체,차량증가/정체,126.8951,37.4246,2130000700,-,Sunday,주말
2025-07-07 13:46,경찰청,고속국도,65.0,울산포항고속도로,울산 방향,교통사고,사고,<사고>::동해고속도로::포항시남구경주시::양북5터널남측::기점방향::2차로::사고 포항시남구경주시 → 양북5터널남측 동해선(부산-포항) 기점 ,129.4074,35.854,3521194700,2025-07-07 14:16,Monday,평일
2025-07-07 16:09,한국도로공사,고속국도,65.0,부산울산선,부산 방향,기타돌발,고장,"(2차로,갓길)화물차고장처리중",129.2635,35.4159,1960217001,-,Monday,평일
2025-07-07 17:46,경찰청,고속국도,15.0,서해안고속도로,서울 방향,교통사고,사고,<사고>::서해안고속도로::매송IC남측::매송IC북측::종점방향::4차로::고장 매송IC남측 → 매송IC북측 서해안선 종점 ,126.8969,37.2767,2330061400,2025-07-07 18:16,Monday,평일
2025-07-07 6:30,한국도로공사,고속국도,55.0,중앙고속도로,부산 방향,기타돌발,차량증가/정체,차량증가/정체,128.5287,36.0297,3690696500,-,Monday,평일
2025-07-07 7:22,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,기타돌발,고장,(갓길)화물고장차처리완료,126.8875,37.0773,2334282000,2025-07-07 9:13,Monday,평일
2025-07-08 12:56,경찰청,고속국도,55.0,중앙고속도로,춘천 방향,교통사고,사고,<사고>::중앙고속도로::원주휴게소::원주시횡성군::종점방향::::고장 원주휴게소 → 원주시횡성군 중앙선 종점 ,127.9365,37.4568,2511023300,2025-07-08 13:26,Tuesday,평일
2025-07-08 16:15,경찰청,일반국도,14.0,기장대로,기장군청 방향,교통사고,사고,"<사고>::국가지원지방도31호선::청강사거리::한국외식업중앙회부산::주의운전::사고 - 기장대로 청강사거리에서 기장군청방향, 청강사거리 지난 지점 2차로에 승용차 추돌 사고 처리 중이며 뒤로 지체. ",129.218381,35.236734,1450002700,2025-07-08 16:20,Tuesday,평일
2025-07-08 16:52,경찰청,고속국도,45.0,중부내륙고속도로,양평 방향,기상,기상,<기상>::중부내륙고속도로::북상주IC::점촌함창IC::종점방향::::강우 북상주IC → 점촌함창IC 중부내륙선 종점 ,128.1573,36.5882,3580043901,2025-07-08 17:22,Tuesday,평일
2025-07-08 19:59,경찰청,고속국도,35.0,중부고속도로,하남 방향,공사,작업,<공사>::중부고속도로::송대리1715::장대2교::종점방향::1차로::작업 송대리1715 → 장대2교 중부선 종점 ,127.4491,36.7242,2840243000,2025-07-08 20:29,Tuesday,평일
2025-07-08 7:00,경찰청,고속국도,1.0,경부고속도로,양재IC 방향,교통사고,사고,<사고>::경부고속도로::서초IC::양재IC::1차로::0km(양재IC방향)::주의운전::교통사고 ,127.037336,37.465926,1210003000,2025-07-08 7:30,Tuesday,평일
2025-07-08 7:14,한국도로공사,고속국도,55.0,중앙고속도로,부산 방향,공사,작업,(2차로)노면보수작업중,127.9658,37.5017,2580546800,2025-07-08 14:59,Tuesday,평일
2025-07-08 7:49,경찰청,고속국도,12.0,광주대구고속도로,광주 방향,공사,작업,<공사>::광주대구고속도로::남원IC서측::대산2교::기점방향::2차로::작업 남원IC서측 → 대산2교 광주대구선 기점 ,127.338,35.4152,3100010811,2025-07-08 8:19,Tuesday,평일
2025-07-08 8:01,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,공사,작업,(2차로)노면보수작업중,126.6159,36.8494,3000012400,-,Tuesday,평일
2025-07-08 8:06,한국도로공사,고속국도,50.0,영동고속도로,강릉 방향,공사,작업,(2차로)교량점검작업중,128.5608,37.6514,2600034701,-,Tuesday,평일
2025-07-08 9:00,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,공사,작업,(갓길)이동차선도색작업중,126.5635,36.2341,2870216900,-,Tuesday,평일
2025-07-08 9:11,한국도로공사,고속국도,35.0,통영대전고속도로,통영 방향,기타돌발,고장,(갓길)화물차고장처리중,128.0971,35.1384,3810006200,-,Tuesday,평일
2025-07-09 10:55,한국도로공사,고속국도,1.0,경부고속도로,부산 방향,공사,작업,(3차로)차선도색작업중,128.27,36.1579,3530038300,-,Wednesday,평일
2025-07-09 13:05,경찰청,고속국도,37.0,제2중부고속도로,하남 방향,공사,작업,<공사>::제2중부고속도로::이천시광주시::경기광주JC::종점방향::::작업 이천시광주시 → 경기광주JC 제2중부선 종점 ,127.3398,37.322,2340606200,2025-07-09 13:35,Wednesday,평일
2025-07-09 19:05,한국도로공사,고속국도,151.0,서천공주고속도로,공주 방향,공사,작업,(2차로)노면보수작업중,127.0021,36.4083,2960230500,-,Wednesday,평일
2025-07-09 1:03,한국도로공사,고속국도,45.0,중부내륙고속도로,양평 방향,기타돌발,고장,(갓길)대형화물차고장처리중,128.0813,36.7391,3590028011,-,Wednesday,평일
2025-07-09 20:01,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-일산 방향,공사,작업,"불암산요금소(34.2K)-별내(35.3)(1,2차로)신축이음부보수작업중",127.1331,37.6396,2210010100,-,Wednesday,평일
2025-07-09 6:00,경찰청,도시고속국도,88.0,올림픽대로,,공사,작업,<공사>::올림픽대로::노량대교::노량대교::1차로::[공사] 노량대교 보수공사/ 장소: 올림픽대로 노량대교/ 부분통제::도로공사  서울청,126.966182,37.50931,1190000101,2025-07-15 0:00,Wednesday,평일
2025-07-09 7:08,경찰청,고속국도,20.0,익산포항고속도로,포항 방향,교통사고,사고,<사고>::새만금포항고속도로::북영천IC::화남터널서측::종점방향::::고장 북영천IC → 화남터널서측 대구포항선 종점 ,128.9586,36.0522,3570437800,2025-07-09 7:38,Wednesday,평일
2025-07-09 8:04,경찰청,고속국도,15.0,서해안고속도로,서울 방향,공사,작업,<공사>::서해안고속도로::천수만교::광천IC::종점방향::2차로::작업 천수만교 → 광천IC 서해안선 종점 ,126.5859,36.4829,2870019431,2025-07-09 8:34,Wednesday,평일
2025-07-09 9:31,한국도로공사,고속국도,12.0,광주대구고속도로,광주 방향,공사,작업,(2차로)차선도색작업일시정지,128.3578,35.7527,3670014000,-,Wednesday,평일
2025-07-10 10:14,한국도로공사,고속국도,45.0,중부내륙고속도로,양평 방향,공사,작업,(2차로)차선도색작업중,128.3661,35.7741,3670018500,-,Thursday,평일
2025-07-10 11:23,경찰청,일반국도,27.0,모악대로,,공사,작업,<공사>::일반국도27호선::운종리18314::운암대교남측::주의운전::공사 - 국도27호선 전주에서 운암 방면 운종교차로 부근 2차로 막고 공사.  ,127.117578,35.611781,3160157800,2025-07-10 11:35,Thursday,평일
2025-07-10 13:15,경찰청,고속국도,50.0,영동고속도로,강릉 방향,공사,작업,<공사>::영동고속도로::문막IC::문막휴게소::종점방향::1차로::작업 문막IC → 문막휴게소 영동선 종점 ,127.8234,37.3091,2510030501,2025-07-10 13:45,Thursday,평일
2025-07-10 13:15,경찰청,특별광역시도,0.0,목동동대로,,공사,작업,<공사>::목동동로::목동중교앞교차로::현대투자신탁::1차로::주의운전::유지보수 ,126.869122,37.521272,1140014000,2025-07-10 13:45,Thursday,평일
2025-07-10 16:15,경찰청,도시고속국도,88.0,올림픽대로,,교통사고,사고,<사고>::올림픽대로::반포대교::동작대교::3차로::::고장 차량  서울청,126.992094,37.507234,1210004901,2025-07-10 16:45,Thursday,평일
2025-07-10 18:17,한국도로공사,고속국도,40.0,평택제천고속도로,제천 방향,기타돌발,고장,(갓길)소형화물차고장처리중,127.7369,37.0363,2720331200,-,Thursday,평일
2025-07-10 19:10,한국도로공사,고속국도,55.0,중앙고속도로,부산 방향,공사,작업,(1차로)중분대개량작업완료,128.5551,36.2254,3610460500,2025-07-11 5:22,Thursday,평일
2025-07-10 19:35,경찰청,고속국도,10.0,남해고속도로,부산 방향,공사,작업,<공사>::남해고속도로::산인JC::칠원JC::종점방향::::작업 산인JC → 칠원JC 남해선(순천-부산) 종점 ,128.4997,35.2817,3900007001,2025-07-10 20:05,Thursday,평일
2025-07-10 21:11,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-일산 방향,공사,작업,의정부(43.1K)-의정부(43.5K)(1차로)사고시설물보수공사중,127.1205,37.6545,2220045700,-,Thursday,평일
2025-07-10 6:45,경찰청,고속국도,55.0,중앙고속도로,춘천 방향,교통사고,사고,<사고>::중앙고속도로::영주시예천군::영주IC::종점방향::2차로::장애물 영주시예천군 → 영주IC 중앙선 종점 ,128.5709,36.7712,3560576300,2025-07-10 7:15,Thursday,평일
2025-07-10 8:01,한국도로공사,고속국도,10.0,남해고속도로,순천 방향,공사,작업,(갓길)포장보수작업중,128.529,35.2841,3900014901,-,Thursday,평일
2025-07-10 8:10,경찰청,고속국도,45.0,중부내륙고속도로,양평 방향,교통사고,사고,<사고>::중부내륙고속도로::문주3교::문주3교::종점방향::::고장 문주3교 → 문주3교 중부내륙선 종점 ,127.8842,36.9176,2720963500,2025-07-10 8:40,Thursday,평일
